x, y, z, qx, qy, qz, qw
0.0044085660, 1.0854730000, 0.1485939000, -0.0622699800, 0.2337069000, 0.1596432000, 0.9570881000
0.0134341100, 1.0793790000, 0.1430847000, -0.0599143900, 0.2389410000, 0.1627561000, 0.9554203000
0.0225201400, 1.0751000000, 0.1394097000, -0.0572245500, 0.2444726000, 0.1653838000, 0.9537331000
0.0305073000, 1.0701540000, 0.1351537000, -0.0544325500, 0.2504857000, 0.1675969000, 0.9519482000
0.0394091200, 1.0649030000, 0.1296539000, -0.0517424100, 0.2566414000, 0.1694240000, 0.9501334000
0.0462475500, 1.0604020000, 0.1262493000, -0.0486719300, 0.2631780000, 0.1704756000, 0.9483178000
0.0527581400, 1.0539730000, 0.1219935000, -0.0458224000, 0.2694801000, 0.1706116000, 0.9466639000
0.0591582400, 1.0484560000, 0.1192101000, -0.0432322000, 0.2752703000, 0.1698968000, 0.9452472000
0.0627491300, 1.0452410000, 0.1181037000, -0.0410916700, 0.2805079000, 0.1682994000, 0.9440880000
0.0668447800, 1.0417860000, 0.1179133000, -0.0400280800, 0.2848648000, 0.1662910000, 0.9431846000
0.0702309000, 1.0377790000, 0.1180740000, -0.0397107700, 0.2885283000, 0.1645310000, 0.9423927000
0.0751025800, 1.0340370000, 0.1180623000, -0.0399856200, 0.2915125000, 0.1632826000, 0.9416795000
0.0822146300, 1.0304620000, 0.1147531000, -0.0401713400, 0.2936941000, 0.1625096000, 0.9411274000
0.0869523500, 1.0246860000, 0.1115259000, -0.0403170400, 0.2957800000, 0.1624688000, 0.9404746000
0.0932611700, 1.0139660000, 0.1080977000, -0.0408096600, 0.2972739000, 0.1631855000, 0.9398581000
0.0984054700, 1.0079590000, 0.1043552000, -0.0400885300, 0.2989238000, 0.1644665000, 0.9391423000
0.1031367000, 1.0016400000, 0.0998998100, -0.0390478100, 0.3005948000, 0.1660653000, 0.9383711000
0.1063086000, 0.9954994000, 0.0950154300, -0.0371637500, 0.3021335000, 0.1676241000, 0.9376760000
0.1098930000, 0.9879522000, 0.0928624000, -0.0351956400, 0.3036227000, 0.1688173000, 0.9370567000
0.1126196000, 0.9814495000, 0.0919939100, -0.0330583000, 0.3048005000, 0.1696456000, 0.9366025000
0.1141849000, 0.9709006000, 0.0917001700, -0.0317563500, 0.3057017000, 0.1705141000, 0.9361960000
0.1155017000, 0.9642968000, 0.0915924600, -0.0302473400, 0.3062568000, 0.1714510000, 0.9358934000
0.1159926000, 0.9585274000, 0.0915657500, -0.0289762100, 0.3064624000, 0.1725922000, 0.9356565000
0.1162836000, 0.9523097000, 0.0922814200, -0.0282555200, 0.3063396000, 0.1735127000, 0.9355485000
0.1163792000, 0.9395004000, 0.0928631600, -0.0287946200, 0.3055362000, 0.1741689000, 0.9356729000
0.1155280000, 0.9361596000, 0.0927617700, -0.0278395300, 0.3043317000, 0.1737742000, 0.9361675000
0.1160510000, 0.9284632000, 0.0901903100, -0.0282386400, 0.3019573000, 0.1724198000, 0.9371743000
0.1155977000, 0.9073832000, 0.0891003500, -0.0298269000, 0.3003046000, 0.1700872000, 0.9380820000
0.1147589000, 0.8987010000, 0.0863239000, -0.0288336700, 0.2980757000, 0.1671785000, 0.9393460000
0.1138465000, 0.8896774000, 0.0846377300, -0.0272058000, 0.2959097000, 0.1640821000, 0.9406245000
0.1125140000, 0.8812960000, 0.0838286400, -0.0250282800, 0.2937166000, 0.1606384000, 0.9419658000
0.1092197000, 0.8705947000, 0.0842611700, -0.0231480200, 0.2916287000, 0.1568329000, 0.9433029000
0.1066108000, 0.8614707000, 0.0861414000, -0.0215024000, 0.2890835000, 0.1527061000, 0.9448012000
0.1034436000, 0.8539696000, 0.0891777200, -0.0200117100, 0.2862833000, 0.1482875000, 0.9463891000
0.1007099000, 0.8476619000, 0.0905703300, -0.0187639200, 0.2830288000, 0.1437649000, 0.9480898000
0.0967962700, 0.8389639000, 0.0917811400, -0.0179530500, 0.2797446000, 0.1390860000, 0.9497767000
0.0966956000, 0.8525314000, 0.0893164400, -0.0164278700, 0.2756314000, 0.1370696000, 0.9512988000
0.0973332200, 0.8723432000, 0.0855807400, -0.0142388600, 0.2715818000, 0.1347871000, 0.9528237000
0.0961894200, 0.8701234000, 0.0853299500, -0.0117530300, 0.2680348000, 0.1298172000, 0.9545506000
0.0942338900, 0.8636643000, 0.0852016700, -0.0089694690, 0.2647696000, 0.1252147000, 0.9561056000
0.0921898600, 0.8585423000, 0.0858767000, -0.0058044400, 0.2619497000, 0.1212007000, 0.9574232000
0.0899420500, 0.8537661000, 0.0867731000, -0.0028340300, 0.2595480000, 0.1182930000, 0.9584537000
0.0869538900, 0.8490441000, 0.0879269600, 0.0004048614, 0.2576827000, 0.1164871000, 0.9591821000
0.0838040200, 0.8438652000, 0.0894993400, 0.0037841800, 0.2562130000, 0.1156209000, 0.9596730000
0.0812885400, 0.8371047000, 0.0899605400, 0.0072660040, 0.2547828000, 0.1150958000, 0.9600968000
0.0772081300, 0.8273220000, 0.0932996800, 0.0103831500, 0.2537275000, 0.1151183000, 0.9603449000
0.0731951400, 0.8208923000, 0.0982572000, 0.0136019400, 0.2524360000, 0.1147140000, 0.9606934000
0.0687666500, 0.8143010000, 0.1027164000, 0.0159613600, 0.2507397000, 0.1140467000, 0.9611806000
0.0642497400, 0.8062782000, 0.1074749000, 0.0174522100, 0.2486941000, 0.1131228000, 0.9617952000
0.0599412300, 0.7970580000, 0.1115195000, 0.0182632900, 0.2461921000, 0.1119466000, 0.9625611000
0.0561435000, 0.7853264000, 0.1138731000, 0.0186208200, 0.2430018000, 0.1106534000, 0.9635140000
0.0486017500, 0.7812952000, 0.1205531000, 0.0204463200, 0.2399250000, 0.1094801000, 0.9643818000
0.0434316000, 0.7746479000, 0.1259784000, 0.0210616400, 0.2360126000, 0.1080374000, 0.9654959000
0.0391509300, 0.7689931000, 0.1306167000, 0.0212672300, 0.2316379000, 0.1066538000, 0.9667040000
0.0355300600, 0.7649352000, 0.1346063000, 0.0212402300, 0.2271008000, 0.1056809000, 0.9678872000
0.0315496000, 0.7584546000, 0.1377096000, 0.0208651000, 0.2228010000, 0.1051716000, 0.9689496000
0.0276112900, 0.7490643000, 0.1404010000, 0.0207523100, 0.2187014000, 0.1050245000, 0.9699015000
0.0244867600, 0.7398974000, 0.1410921000, 0.0217436000, 0.2144902000, 0.1053487000, 0.9707847000
0.0208842200, 0.7313762000, 0.1432781000, 0.0239357400, 0.2108928000, 0.1056792000, 0.9714851000
0.0187779500, 0.7241789000, 0.1449842000, 0.0271029100, 0.2074564000, 0.1064514000, 0.9720573000
0.0151188100, 0.7180018000, 0.1492573000, 0.0311427700, 0.2048486000, 0.1076581000, 0.9723564000
0.0122383400, 0.7120605000, 0.1522139000, 0.0355228800, 0.2022600000, 0.1091999000, 0.9725761000
0.0078709030, 0.7048836000, 0.1585276000, 0.0399654900, 0.2003000000, 0.1108762000, 0.9726197000
0.0028596200, 0.6986151000, 0.1653531000, 0.0446231700, 0.1985066000, 0.1126940000, 0.9725759000
-0.0012923330, 0.6919788000, 0.1707545000, 0.0493173100, 0.1966133000, 0.1147618000, 0.9724920000
-0.0049364190, 0.6846417000, 0.1759808000, 0.0542791600, 0.1947384000, 0.1170841000, 0.9723282000
-0.0095590090, 0.6774582000, 0.1814276000, 0.0597533900, 0.1929753000, 0.1192816000, 0.9720916000
-0.0141146900, 0.6701912000, 0.1884078000, 0.0657928400, 0.1911516000, 0.1212438000, 0.9718190000
-0.0178756700, 0.6639670000, 0.1948945000, 0.0722699500, 0.1888409000, 0.1229598000, 0.9715951000
-0.0220225300, 0.6585141000, 0.2033079000, 0.0787145300, 0.1864108000, 0.1242074000, 0.9714049000
-0.0267608600, 0.6526915000, 0.2127873000, 0.0845908500, 0.1835326000, 0.1248165000, 0.9713810000
-0.0303505800, 0.6469295000, 0.2230730000, 0.0900414800, 0.1800632000, 0.1251476000, 0.9714977000
-0.0379647300, 0.6434535000, 0.2354914000, 0.0951151800, 0.1762755000, 0.1244753000, 0.9717953000
-0.0641827400, 0.7027566000, 0.2560476000, 0.0981483200, 0.1833329000, 0.1213568000, 0.9705815000
-0.0899859400, 0.7694564000, 0.2773720000, 0.1001933000, 0.1896447000, 0.1171006000, 0.9696822000
-0.0967200700, 0.7699512000, 0.2930862000, 0.1024371000, 0.1838973000, 0.1137689000, 0.9709506000
-0.1012087000, 0.7713071000, 0.3065490000, 0.1037648000, 0.1774192000, 0.1094088000, 0.9725148000
-0.1061086000, 0.7729601000, 0.3215873000, 0.1034112000, 0.1709887000, 0.1049772000, 0.9741913000
-0.1112037000, 0.7757016000, 0.3377895000, 0.1019592000, 0.1645558000, 0.1006794000, 0.9759044000
-0.1149704000, 0.7804683000, 0.3532750000, 0.0998557500, 0.1581433000, 0.0966747600, 0.9775856000
-0.1196506000, 0.7859067000, 0.3693308000, 0.0968204600, 0.1529247000, 0.0933995800, 0.9790385000
-0.1243228000, 0.7910030000, 0.3858493000, 0.0930441700, 0.1485560000, 0.0904835000, 0.9803503000
-0.1291854000, 0.7947553000, 0.4059005000, 0.0887327700, 0.1448518000, 0.0873936500, 0.9815838000
-0.1350868000, 0.7978629000, 0.4244106000, 0.0837199500, 0.1418629000, 0.0840056600, 0.9827558000
-0.1417471000, 0.8018943000, 0.4420806000, 0.0791120200, 0.1394442000, 0.0792121600, 0.9838811000
-0.1465114000, 0.8065062000, 0.4600409000, 0.0748582700, 0.1367928000, 0.0737901600, 0.9850070000
-0.1508584000, 0.8104272000, 0.4784083000, 0.0710031700, 0.1346409000, 0.0680405900, 0.9860024000
-0.1550709000, 0.8141119000, 0.4988269000, 0.0675068700, 0.1329616000, 0.0627193200, 0.9868284000
-0.1582295000, 0.8176162000, 0.5183333000, 0.0641371200, 0.1313627000, 0.0575197300, 0.9875838000
-0.1607727000, 0.8215276000, 0.5395747000, 0.0608392800, 0.1297702000, 0.0526498200, 0.9882744000
-0.1638603000, 0.8252073000, 0.5618660000, 0.0572932500, 0.1283257000, 0.0476235400, 0.9889297000
-0.1653872000, 0.8305222000, 0.5835963000, 0.0533909400, 0.1262467000, 0.0423865300, 0.9896538000
-0.1671453000, 0.8349673000, 0.6050410000, 0.0487178300, 0.1240603000, 0.0372660500, 0.9903771000
-0.1684067000, 0.8381540000, 0.6260359000, 0.0435425000, 0.1216065000, 0.0323258200, 0.9910958000
-0.1695404000, 0.8406986000, 0.6462006000, 0.0382730800, 0.1188676000, 0.0281686300, 0.9917722000
-0.1697902000, 0.8431104000, 0.6663425000, 0.0331795600, 0.1156099000, 0.0251832000, 0.9924209000
-0.1699719000, 0.8457313000, 0.6864198000, 0.0284421200, 0.1122893000, 0.0236463800, 0.9929869000
-0.1705319000, 0.8473779000, 0.7069780000, 0.0238596700, 0.1089631000, 0.0240590000, 0.9934682000
-0.1705947000, 0.8492039000, 0.7267921000, 0.0201249500, 0.1052671000, 0.0262394400, 0.9938940000
-0.1706367000, 0.8506919000, 0.7458481000, 0.0165557200, 0.1018995000, 0.0297769000, 0.9942111000
-0.1713973000, 0.8511526000, 0.7654143000, 0.0129710800, 0.0986269200, 0.0344737900, 0.9944426000
-0.1717007000, 0.8525522000, 0.7836884000, 0.0097503540, 0.0948021200, 0.0398489900, 0.9946504000
-0.1720998000, 0.8546165000, 0.8018970000, 0.0068228460, 0.0908636200, 0.0457586200, 0.9947881000
-0.1727253000, 0.8553665000, 0.8203249000, 0.0036539620, 0.0868475100, 0.0521404600, 0.9948495000
-0.1729261000, 0.8575321000, 0.8377239000, 0.0012145840, 0.0826915400, 0.0583611000, 0.9948641000
-0.1732067000, 0.8600829000, 0.8545458000, -0.0013260230, 0.0786752400, 0.0645222100, 0.9948092000
-0.1733452000, 0.8626994000, 0.8709011000, -0.0032526640, 0.0748105800, 0.0704022000, 0.9947041000
-0.1736576000, 0.8652885000, 0.8863372000, -0.0050316080, 0.0712225600, 0.0760574500, 0.9945437000
-0.1741457000, 0.8677115000, 0.9012784000, -0.0065725540, 0.0679859300, 0.0812890200, 0.9943474000
-0.1742920000, 0.8701916000, 0.9155471000, -0.0079785820, 0.0649969100, 0.0858851100, 0.9941506000
-0.1744436000, 0.8732342000, 0.9293602000, -0.0092612680, 0.0625028600, 0.0896973500, 0.9939628000
-0.1746547000, 0.8772343000, 0.9426971000, -0.0104582300, 0.0604508100, 0.0927975300, 0.9937932000
-0.1749178000, 0.8810034000, 0.9551514000, -0.0119896400, 0.0587816400, 0.0951421200, 0.9936543000
-0.1752433000, 0.8859474000, 0.9673666000, -0.0137717800, 0.0574411800, 0.0964480600, 0.9935837000
-0.1756622000, 0.8898255000, 0.9785201000, -0.0161007900, 0.0562918900, 0.0968596900, 0.9935744000
-0.1764919000, 0.8942518000, 0.9889818000, -0.0184770300, 0.0554677600, 0.0963473500, 0.9936293000
-0.1767758000, 0.8984549000, 0.9988309000, -0.0207228500, 0.0546906300, 0.0953609800, 0.9937232000
-0.1769255000, 0.9027190000, 1.0078650000, -0.0226140000, 0.0539984200, 0.0939459400, 0.9938546000
-0.1772202000, 0.9066582000, 1.0163970000, -0.0240630300, 0.0533325700, 0.0922346900, 0.9940168000
-0.1773420000, 0.9110560000, 1.0247300000, -0.0250214400, 0.0523566400, 0.0903978300, 0.9942137000
-0.1775807000, 0.9158658000, 1.0322210000, -0.0255433400, 0.0509584700, 0.0887212700, 0.9944241000
-0.1777253000, 0.9210855000, 1.0395050000, -0.0258019200, 0.0489518700, 0.0872970000, 0.9946443000
-0.1777686000, 0.9265734000, 1.0461180000, -0.0258440500, 0.0464258900, 0.0865754800, 0.9948273000
-0.1777411000, 0.9324937000, 1.0528130000, -0.0258679600, 0.0435351400, 0.0864846400, 0.9949653000
-0.1778051000, 0.9389904000, 1.0585300000, -0.0258861000, 0.0401906200, 0.0872546600, 0.9950383000
-0.1778786000, 0.9447607000, 1.0639540000, -0.0260390600, 0.0363683500, 0.0882231400, 0.9950960000
-0.1778941000, 0.9499384000, 1.0685820000, -0.0260902300, 0.0323930500, 0.0893282000, 0.9951333000
-0.1779428000, 0.9546794000, 1.0724680000, -0.0257374500, 0.0287290900, 0.0902280400, 0.9951739000
-0.1783023000, 0.9576721000, 1.0757520000, -0.0251040800, 0.0256510400, 0.0907045700, 0.9952309000
-0.1783735000, 0.9607908000, 1.0790450000, -0.0237488700, 0.0229602500, 0.0905547800, 0.9953435000
-0.1783748000, 0.9651234000, 1.0819840000, -0.0216794300, 0.0211248700, 0.0898221900, 0.9954977000
-0.1774276000, 0.9706945000, 1.0855570000, -0.0192221000, 0.0201249500, 0.0889063300, 0.9956511000
-0.1754612000, 0.9774703000, 1.0894420000, -0.0167476700, 0.0201737600, 0.0882072700, 0.9957570000
-0.1738660000, 0.9849890000, 1.0924960000, -0.0146885600, 0.0213640500, 0.0884573600, 0.9957425000
-0.1720273000, 0.9934494000, 1.0954710000, -0.0132804400, 0.0234314600, 0.0893929000, 0.9956322000
-0.1708641000, 1.0018790000, 1.0978560000, -0.0129244700, 0.0264058700, 0.0909852200, 0.9954182000
-0.1700925000, 1.0104690000, 1.1007000000, -0.0134554500, 0.0296512800, 0.0931400500, 0.9951204000
-0.1697008000, 1.0211880000, 1.1030770000, -0.0146606400, 0.0329644100, 0.0952542700, 0.9947990000
-0.1694985000, 1.0322020000, 1.1053020000, -0.0170357000, 0.0360562300, 0.0972282200, 0.9944628000
-0.1693938000, 1.0452960000, 1.1078720000, -0.0194045700, 0.0386770300, 0.0993344900, 0.9941128000
-0.1693204000, 1.0563940000, 1.1100520000, -0.0230867800, 0.0405938400, 0.1014087000, 0.9937481000
-0.1692251000, 1.0678590000, 1.1122050000, -0.0275018800, 0.0419499400, 0.1037774000, 0.9933348000
-0.1691843000, 1.0811360000, 1.1143480000, -0.0324791900, 0.0428496300, 0.1062332000, 0.9928865000
-0.1691130000, 1.0938070000, 1.1159260000, -0.0384533100, 0.0432044400, 0.1091828000, 0.9923375000
-0.1689011000, 1.1064610000, 1.1169840000, -0.0452273400, 0.0433308300, 0.1123277000, 0.9916952000
-0.1683533000, 1.1199440000, 1.1180330000, -0.0523374200, 0.0431487000, 0.1158126000, 0.9909523000
-0.1682391000, 1.1328280000, 1.1182730000, -0.0597828100, 0.0431252200, 0.1196041000, 0.9900814000
-0.1681577000, 1.1430390000, 1.1185480000, -0.0678660400, 0.0431794300, 0.1235000000, 0.9890791000
-0.1678144000, 1.1537500000, 1.1184580000, -0.0757117400, 0.0431915100, 0.1275434000, 0.9879954000
-0.1676211000, 1.1634700000, 1.1179070000, -0.0836689400, 0.0431117400, 0.1315981000, 0.9868246000
-0.1677880000, 1.1753040000, 1.1160700000, -0.0911249700, 0.0429227800, 0.1354328000, 0.9856530000
-0.1680176000, 1.1869040000, 1.1142330000, -0.0984515800, 0.0422756500, 0.1385820000, 0.9845380000
-0.1685816000, 1.1967240000, 1.1110660000, -0.1057231000, 0.0417541200, 0.1410324000, 0.9834577000
-0.1693514000, 1.2061560000, 1.1072850000, -0.1125161000, 0.0414895400, 0.1427725000, 0.9824636000
-0.1699151000, 1.2145520000, 1.1029180000, -0.1186570000, 0.0416699800, 0.1440485000, 0.9815468000
-0.1703752000, 1.2216420000, 1.0981560000, -0.1240647000, 0.0423578700, 0.1449472000, 0.9807161000
-0.1720410000, 1.2307570000, 1.0928990000, -0.1277087000, 0.0436030300, 0.1455000000, 0.9801117000
-0.1723388000, 1.2380570000, 1.0872530000, -0.1311132000, 0.0446770700, 0.1453580000, 0.9796348000
-0.1735996000, 1.2466030000, 1.0806900000, -0.1335454000, 0.0460863500, 0.1448873000, 0.9793106000
-0.1746501000, 1.2541150000, 1.0747950000, -0.1358818000, 0.0474866100, 0.1443496000, 0.9790017000
-0.1755269000, 1.2629810000, 1.0683250000, -0.1378018000, 0.0489125800, 0.1436443000, 0.9787669000
-0.1779962000, 1.2738730000, 1.0612990000, -0.1392307000, 0.0507222300, 0.1428719000, 0.9785856000
-0.1782427000, 1.2836880000, 1.0536630000, -0.1413849000, 0.0519362900, 0.1421604000, 0.9783165000
-0.1785806000, 1.2925960000, 1.0462700000, -0.1436882000, 0.0534426800, 0.1415723000, 0.9779851000
-0.1791513000, 1.2989910000, 1.0379560000, -0.1464199000, 0.0553841500, 0.1414091000, 0.9774954000
-0.1796272000, 1.3029510000, 1.0295530000, -0.1491554000, 0.0576899400, 0.1415905000, 0.9769220000
-0.1801206000, 1.3104280000, 1.0190480000, -0.1503882000, 0.0604640000, 0.1417862000, 0.9765368000
-0.1811490000, 1.3156710000, 1.0093020000, -0.1516284000, 0.0633119000, 0.1424392000, 0.9760694000
-0.1825546000, 1.3201010000, 0.9996617000, -0.1527118000, 0.0663712300, 0.1429986000, 0.9756154000
-0.1843775000, 1.3254680000, 0.9892411000, -0.1532694000, 0.0694072500, 0.1438735000, 0.9751880000
-0.1853210000, 1.3316650000, 0.9779571000, -0.1535637000, 0.0720474400, 0.1448955000, 0.9747988000
-0.1887282000, 1.3372100000, 0.9666299000, -0.1538614000, 0.0746010400, 0.1462102000, 0.9743634000
-0.1915392000, 1.3419520000, 0.9543421000, -0.1542338000, 0.0762865200, 0.1475487000, 0.9739721000
-0.1952273000, 1.3460610000, 0.9421459000, -0.1547873000, 0.0773856500, 0.1491609000, 0.9735519000
-0.1986258000, 1.3496610000, 0.9296035000, -0.1554470000, 0.0775748000, 0.1512355000, 0.9731116000
-0.2026514000, 1.3545960000, 0.9160856000, -0.1558707000, 0.0768981000, 0.1534154000, 0.9727563000
-0.2081060000, 1.3566440000, 0.9027237000, -0.1568295000, 0.0762529100, 0.1555414000, 0.9723153000
-0.2129068000, 1.3586770000, 0.8889032000, -0.1577364000, 0.0744450800, 0.1574415000, 0.9720027000
-0.2177345000, 1.3600520000, 0.8750736000, -0.1584691000, 0.0723050000, 0.1589385000, 0.9718015000
-0.2211180000, 1.3606440000, 0.8605021000, -0.1589263000, 0.0699532100, 0.1600012000, 0.9717246000
-0.2235374000, 1.3613660000, 0.8454707000, -0.1588202000, 0.0675216500, 0.1606910000, 0.9718001000
-0.2263566000, 1.3616570000, 0.8326874000, -0.1589141000, 0.0658636900, 0.1614797000, 0.9717678000
-0.2306109000, 1.3617940000, 0.8201092000, -0.1587432000, 0.0650598100, 0.1617884000, 0.9717985000
-0.2336679000, 1.3621240000, 0.8073663000, -0.1585157000, 0.0646859800, 0.1615967000, 0.9718925000
-0.2386642000, 1.3622090000, 0.7956799000, -0.1587429000, 0.0650670200, 0.1612459000, 0.9718882000
-0.2416665000, 1.3620110000, 0.7841548000, -0.1593126000, 0.0656065200, 0.1607153000, 0.9718466000
-0.2438299000, 1.3617360000, 0.7719520000, -0.1601729000, 0.0665099500, 0.1601239000, 0.9717414000
-0.2460582000, 1.3613210000, 0.7594608000, -0.1613457000, 0.0676833400, 0.1594403000, 0.9715788000
-0.2490543000, 1.3596170000, 0.7461145000, -0.1629724000, 0.0690507000, 0.1587894000, 0.9713176000
-0.2515922000, 1.3585150000, 0.7322974000, -0.1644834000, 0.0702538800, 0.1578829000, 0.9711244000
-0.2537505000, 1.3559670000, 0.7185576000, -0.1662471000, 0.0712476700, 0.1568845000, 0.9709135000
-0.2573496000, 1.3511510000, 0.7038614000, -0.1679658000, 0.0725230200, 0.1556216000, 0.9707264000
-0.2591619000, 1.3478830000, 0.6890576000, -0.1689918000, 0.0732753400, 0.1542887000, 0.9707046000
-0.2613810000, 1.3440490000, 0.6745523000, -0.1696555000, 0.0742660200, 0.1526330000, 0.9707753000
-0.2634170000, 1.3389610000, 0.6600208000, -0.1701405000, 0.0751126300, 0.1507311000, 0.9709224000
-0.2644599000, 1.3336460000, 0.6453275000, -0.1702985000, 0.0753888700, 0.1487836000, 0.9711736000
-0.2647581000, 1.3251580000, 0.6292732000, -0.1703800000, 0.0755416000, 0.1473231000, 0.9713702000
-0.2658216000, 1.3193960000, 0.6143485000, -0.1694382000, 0.0758173600, 0.1453328000, 0.9718131000
-0.2669254000, 1.3133760000, 0.6001465000, -0.1682105000, 0.0759174300, 0.1431779000, 0.9723384000
-0.2687176000, 1.3071220000, 0.5860484000, -0.1665859000, 0.0763133800, 0.1406991000, 0.9729487000
-0.2697508000, 1.3011520000, 0.5731871000, -0.1646253000, 0.0768832700, 0.1383046000, 0.9735807000
-0.2699599000, 1.2942350000, 0.5587861000, -0.1620641000, 0.0778221900, 0.1361235000, 0.9742429000
-0.2703500000, 1.2875280000, 0.5443525000, -0.1586733000, 0.0792892500, 0.1338815000, 0.9749932000
-0.2705936000, 1.2805150000, 0.5297823000, -0.1546968000, 0.0808393100, 0.1314973000, 0.9758291000
-0.2709407000, 1.2733490000, 0.5158289000, -0.1502026000, 0.0826521500, 0.1287406000, 0.9767464000
-0.2705380000, 1.2650640000, 0.5017093000, -0.1450328000, 0.0844287200, 0.1259774000, 0.9777356000
-0.2667883000, 1.2571440000, 0.4892703000, -0.1392351000, 0.0862538800, 0.1235786000, 0.9787248000
-0.2646997000, 1.2504160000, 0.4744847000, -0.1323927000, 0.0887316000, 0.1210425000, 0.9797692000
-0.2626035000, 1.2439960000, 0.4631755000, -0.1249223000, 0.0919207300, 0.1190410000, 0.9807009000
-0.2592959000, 1.2356190000, 0.4527896000, -0.1174220000, 0.0955562700, 0.1179197000, 0.9814153000
-0.2551451000, 1.2289580000, 0.4437749000, -0.1096450000, 0.0996483300, 0.1174047000, 0.9819696000
-0.2529300000, 1.2221030000, 0.4347248000, -0.1023868000, 0.1040436000, 0.1173012000, 0.9823097000
-0.2502905000, 1.2170520000, 0.4290712000, -0.0959821300, 0.1086320000, 0.1173164000, 0.9824578000
-0.2472642000, 1.2123350000, 0.4231421000, -0.0904464400, 0.1126340000, 0.1174714000, 0.9825139000
-0.2449016000, 1.2056190000, 0.4171564000, -0.0734836900, 0.1151512000, 0.1163461000, 0.9837703000
-0.2422269000, 1.2005760000, 0.4101810000, -0.0569834400, 0.1176038000, 0.1154470000, 0.9846798000
-0.2408638000, 1.1887980000, 0.3979638000, -0.0539034100, 0.1218149000, 0.1169665000, 0.9841618000
-0.2394667000, 1.1851150000, 0.3921668000, -0.0502698500, 0.1252441000, 0.1187723000, 0.9837072000
-0.2405679000, 1.1749350000, 0.3820782000, -0.0473621800, 0.1292768000, 0.1202946000, 0.9831447000
-0.2412844000, 1.1675670000, 0.3739837000, -0.0446922400, 0.1321959000, 0.1219613000, 0.9826761000
-0.2439417000, 1.1342340000, 0.3595141000, -0.0444268800, 0.1356086000, 0.1233065000, 0.9820550000
-0.2487879000, 1.0976510000, 0.3464580000, -0.0445817400, 0.1389080000, 0.1247222000, 0.9814078000
-0.2490540000, 1.0874090000, 0.3376552000, -0.0425209600, 0.1403079000, 0.1265235000, 0.9810696000
-0.2500316000, 1.0750320000, 0.3281209000, -0.0406514300, 0.1416493000, 0.1286099000, 0.9806847000
-0.2502800000, 1.0650910000, 0.3182335000, -0.0383586400, 0.1425211000, 0.1303772000, 0.9804173000
-0.2518336000, 1.0537020000, 0.3084778000, -0.0355369300, 0.1435455000, 0.1318701000, 0.9801745000
-0.2529342000, 1.0395010000, 0.2988413000, -0.0321608400, 0.1441569000, 0.1332172000, 0.9800192000
-0.2531653000, 1.0271250000, 0.2903284000, -0.0277505300, 0.1444596000, 0.1340240000, 0.9799994000
-0.2537256000, 1.0165650000, 0.2817747000, -0.0223542000, 0.1450042000, 0.1337636000, 0.9800926000
-0.2549264000, 1.0038730000, 0.2733338000, -0.0165642700, 0.1454688000, 0.1325749000, 0.9803001000
-0.2569837000, 0.9905756000, 0.2661823000, -0.0097740130, 0.1456158000, 0.1307926000, 0.9806089000
-0.2574564000, 0.9814449000, 0.2587049000, -0.0021037220, 0.1449083000, 0.1288536000, 0.9810168000
-0.2576453000, 0.9711431000, 0.2517093000, 0.0060162210, 0.1438444000, 0.1272685000, 0.9813640000
-0.2578387000, 0.9594274000, 0.2447894000, 0.0142414800, 0.1425850000, 0.1263077000, 0.9815870000
-0.2580377000, 0.9448866000, 0.2382969000, 0.0225116300, 0.1411966000, 0.1254130000, 0.9817476000
-0.2589273000, 0.9328854000, 0.2326652000, 0.0315033600, 0.1394069000, 0.1244549000, 0.9818779000
-0.2597212000, 0.9220357000, 0.2273572000, 0.0405843000, 0.1370939000, 0.1226254000, 0.9821004000
-0.2607866000, 0.9123411000, 0.2229902000, 0.0493995800, 0.1343146000, 0.1201483000, 0.9823867000
-0.2610043000, 0.9041712000, 0.2199494000, 0.0580564700, 0.1306245000, 0.1177451000, 0.9827018000
-0.2609973000, 0.8988931000, 0.2169141000, 0.0661295600, 0.1267025000, 0.1153706000, 0.9829867000
-0.2604338000, 0.8939848000, 0.2133656000, 0.0731759400, 0.1227337000, 0.1136794000, 0.9831881000
-0.2603362000, 0.8873892000, 0.2091202000, 0.0786268300, 0.1192223000, 0.1130500000, 0.9832719000
-0.2601285000, 0.8799623000, 0.2058237000, 0.0825346100, 0.1158128000, 0.1136534000, 0.9832895000
-0.2601705000, 0.8702585000, 0.2031688000, 0.0850506900, 0.1129309000, 0.1145757000, 0.9833033000
-0.2601698000, 0.8693115000, 0.2026302000, 0.0863528200, 0.1103539000, 0.1153038000, 0.9833973000
-0.2604992000, 0.8625722000, 0.2014641000, 0.0862388500, 0.1079448000, 0.1153940000, 0.9836640000
-0.2610227000, 0.8533005000, 0.1988839000, 0.0846056500, 0.1056719000, 0.1151282000, 0.9840837000
-0.2609703000, 0.8446478000, 0.1948216000, 0.0818531300, 0.1034369000, 0.1149944000, 0.9845695000
-0.2610333000, 0.8373708000, 0.1919859000, 0.0783863400, 0.1023134000, 0.1150222000, 0.9849657000
-0.2613673000, 0.8319896000, 0.1902584000, 0.0742697300, 0.1018178000, 0.1152040000, 0.9853147000
